Date,Home,Away,HG,AG,1,X,2,Season,Result,HTR,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%
2015-09-19,Suwon Bluewings,Seoul,0,3,2.33,3.0,3.05,2015,A,,184,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,-3.0,1.0,-3.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,60.0,26.7,40.0,40.0
2015-09-19,Ulsan,Jeonnam,3,2,2.24,3.09,3.09,2015,H,,181,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,31.2,25.0,21.4,42.9
2015-09-13,Gwangju FC,Busan,0,0,2.37,3.02,2.95,2015,D,,179,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,46.2,15.4,53.8
2015-09-13,Jeju,Ulsan,2,2,2.27,3.15,3.02,2015,D,,177,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,30.8,15.4,53.8
2015-09-13,Jeonnam,Daejeon,1,1,1.49,3.92,6.05,2015,D,,178,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,13.3,13.3,80.0
2015-09-12,Jeonbuk,Seoul,3,0,2.24,3.08,3.13,2015,H,,175,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,13.3,42.9,35.7
2015-09-12,Pohang,Seongnam,2,1,2.04,3.09,3.57,2015,H,,176,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,35.7,40.0,20.0
2015-09-12,Suwon Bluewings,Incheon,1,0,1.75,3.29,4.58,2015,H,,174,1.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,57.1,28.6,35.7,42.9
2015-09-09,Busan,Suwon Bluewings,2,2,3.6,3.2,2.0,2015,D,,172,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,42.9,14.3
2015-09-09,Daejeon,Jeju,2,4,4.03,3.43,1.81,2015,A,,173,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,2.0,0.0,2.0,-2.0,1.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,69.2,20.0,53.3
2015-09-09,Gwangju FC,Incheon,1,0,2.36,2.93,3.09,2015,H,,169,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,50.0,38.5,38.5
2015-09-09,Jeonnam,Seongnam,1,1,2.52,2.99,2.77,2015,D,,170,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14.3,42.9,21.4
2015-09-09,Seoul,Pohang,0,0,2.47,2.97,2.85,2015,D,,171,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,46.2,15.4,42.9,14.3
2015-09-09,Ulsan,Jeonbuk,2,0,3.11,3.19,2.19,2015,H,,168,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,26.7,53.8,23.1
2015-08-30,Pohang,Suwon Bluewings,0,0,2.34,3.07,2.94,2015,D,,167,1.0,1.0,0.0,0.0,3.0,4.0,-1.0,0.0,2.0,-2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,38.5,38.5,46.2,15.4
2015-08-30,Seongnam,Jeonbuk,0,1,3.02,3.03,2.3,2015,A,,166,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,-3.0,1.0,-3.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,38.5,15.4,50.0,25.0
2015-08-29,Busan,Jeonnam,1,1,2.75,3.07,2.48,2015,D,,165,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.4,64.3,23.1,46.2
2015-08-29,Gwangju FC,Ulsan,1,2,2.58,2.97,2.71,2015,A,,164,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,3.0,-2.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,18.2,45.5,8.3,58.3
2015-08-29,Incheon,Daejeon,2,1,1.67,3.37,5.13,2015,H,,162,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,-2.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,35.7,21.4,14.3,78.6
2015-08-29,Jeju,Seoul,2,1,3.38,3.23,2.06,2015,H,,163,0.0,1.0,1.0,0.0,2.0,4.0,-2.0,4.0,2.0,2.0,-2.0,2.0,-4.0,0.0,1.0,-1.0,1.0,0.0,1.0,50.0,33.3,46.2,30.8
2015-08-23,Gwangju FC,Jeju,0,1,2.17,3.08,3.24,2015,A,,160,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,14.3,57.1
2015-08-23,Jeonnam,Pohang,0,0,2.83,3.07,2.42,2015,D,,161,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,2.0,1.0,1.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,53.8,15.4,46.2,15.4
2015-08-22,Jeonbuk,Incheon,0,1,1.7,3.4,4.75,2015,A,,158,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,78.6,7.1,33.3,41.7
2015-08-22,Seongnam,Busan,1,0,1.84,3.23,4.2,2015,H,,156,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,16.7,16.7,50.0
2015-08-22,Seoul,Daejeon,2,0,1.34,4.44,8.34,2015,H,,159,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,41.7,16.7,15.4,76.9
2015-08-22,Suwon Bluewings,Ulsan,3,1,2.17,3.17,3.17,2015,H,,157,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,30.8,9.1,54.5
2015-08-19,Busan,Seoul,2,4,3.78,3.19,1.95,2015,A,,152,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,61.5,41.7,33.3
2015-08-19,Gwangju FC,Daejeon,1,2,1.6,3.56,5.44,2015,A,,153,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,2.0,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,33.3,8.3,83.3
2015-08-19,Incheon,Jeju,1,0,2.45,3.01,2.83,2015,H,,150,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,2.0,1.0,1.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,30.8,23.1,15.4,53.8
2015-08-19,Jeonbuk,Jeonnam,2,1,1.76,3.51,4.19,2015,H,,154,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,76.9,7.7,25.0,41.7
2015-08-19,Suwon Bluewings,Seongnam,0,1,2.06,3.17,3.46,2015,A,,155,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,58.3,25.0,38.5,23.1
2015-08-19,Ulsan,Pohang,1,1,2.97,3.08,2.32,2015,D,,151,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,2.0,0.0,2.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,28.6,28.6,50.0,16.7
2015-08-16,Busan,Ulsan,2,2,2.97,2.99,2.38,2015,D,,149,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,66.7,10.0,60.0
2015-08-16,Jeju,Suwon Bluewings,2,4,3.0,3.15,2.27,2015,A,,148,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,3.0,2.0,1.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,54.5,27.3,41.7,16.7
2015-08-15,Daejeon,Seongnam,0,2,4.52,3.51,1.72,2015,A,,147,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,33.3,25.0
2015-08-15,Jeonnam,Incheon,0,2,1.72,3.28,4.83,2015,A,,146,1.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,-1.0,2.0,-2.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,58.3,8.3,27.3,45.5
2015-08-15,Pohang,Jeonbuk,3,0,2.53,3.09,2.69,2015,H,,145,0.0,1.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,33.3,41.7,54.5,18.2
2015-08-12,Gwangju FC,Jeonnam,0,0,2.3,3.06,3.02,2015,D,,139,1.0,1.0,0.0,0.0,1.0,3.0,-2.0,0.0,2.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.5,27.3,45.5
2015-08-12,Incheon,Pohang,0,2,3.04,2.93,2.38,2015,A,,141,0.0,1.0,1.0,0.0,0.0,3.0,-3.0,1.0,1.0,0.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,33.3,16.7,45.5,18.2
2015-08-12,Jeonbuk,Busan,2,0,1.59,3.75,5.16,2015,H,,143,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,-2.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,75.0,8.3,18.2,45.5
2015-08-12,Seongnam,Jeju,1,1,1.91,3.31,3.78,2015,D,,140,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,-2.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,36.4,18.2,16.7,58.3
2015-08-12,Suwon Bluewings,Daejeon,2,1,1.32,4.67,8.42,2015,H,,144,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,-2.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,27.3,9.1,81.8
2015-08-12,Ulsan,Seoul,1,2,2.88,3.02,2.42,2015,A,,142,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,23.1,36.4,36.4
2015-07-26,Busan,Daejeon,2,1,1.66,3.56,4.88,2015,H,,136,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,-3.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,18.2,72.7,10.0,80.0
2015-07-26,Jeonbuk,Suwon Bluewings,2,1,2.11,3.19,3.29,2015,H,,137,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7,9.1,45.5,9.1
2015-07-26,Jeonnam,Jeju,3,1,1.89,3.32,3.78,2015,H,,138,1.0,1.0,0.0,0.0,2.0,4.0,-2.0,1.0,3.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,9.1,18.2,54.5
2015-07-25,Pohang,Gwangju FC,0,0,1.89,3.23,3.99,2015,D,,135,0.0,1.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,4.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,45.5,35.7,28.6
2015-07-25,Seoul,Incheon,2,0,1.98,3.11,3.74,2015,H,,133,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,36.4,18.2,30.0,40.0
2015-07-25,Ulsan,Seongnam,0,0,2.48,3.01,2.81,2015,D,,134,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,25.0,36.4,27.3
2015-07-12,Busan,Suwon Bluewings,1,1,3.69,3.24,1.96,2015,D,,132,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,10.0
2015-07-12,Daejeon,Jeonnam,2,3,4.83,3.61,1.65,2015,A,,130,0.0,0.0,1.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,20.0,50.0
2015-07-12,Incheon,Seongnam,0,1,2.59,2.94,2.75,2015,A,,131,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.4,9.1,30.0,30.0
2015-07-11,Jeju,Jeonbuk,0,3,3.37,3.26,2.06,2015,A,,127,0.0,1.0,0.0,0.0,0.0,4.0,-4.0,0.0,3.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,50.0,20.0
2015-07-11,Seoul,Pohang,1,3,2.26,3.04,3.14,2015,A,,128,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,40.0,20.0
2015-07-11,Ulsan,Gwangju FC,0,1,2.18,3.15,3.19,2015,A,,129,1.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,36.4,18.2,30.8,30.8
2015-07-08,Incheon,Busan,3,1,2.1,3.02,3.54,2015,H,,122,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,-2.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,20.0,40.0
2015-07-08,Jeonbuk,Gwangju FC,1,1,1.59,3.7,5.14,2015,D,,124,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,10.0,33.3,33.3
2015-07-08,Pohang,Jeju,3,4,1.71,3.49,4.53,2015,A,,121,0.0,1.0,1.0,0.0,0.0,3.0,-3.0,1.0,1.0,0.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,40.0,40.0,10.0,60.0
2015-07-08,Seongnam,Seoul,1,1,2.61,2.93,2.71,2015,D,,126,1.0,1.0,0.0,0.0,3.0,4.0,-1.0,1.0,2.0,-1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,20.0,40.0,40.0
2015-07-08,Suwon Bluewings,Jeonnam,1,0,1.79,3.41,4.16,2015,H,,123,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,-1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,30.0,22.2,44.4
2015-07-08,Ulsan,Daejeon,4,1,1.44,4.12,6.62,2015,H,,125,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,3.0,-2.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,30.0,20.0,11.1,77.8
2015-07-05,Daejeon,Jeonbuk,3,4,7.36,4.49,1.37,2015,A,,118,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,44.4,22.2
2015-07-05,Jeonnam,Ulsan,2,1,2.29,3.07,3.03,2015,H,,119,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,3.0,-3.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,50.0,10.0,11.1,55.6
2015-07-05,Seoul,Gwangju FC,1,1,1.77,3.32,4.5,2015,D,,120,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,11.1,36.4,36.4
2015-07-04,Busan,Seongnam,0,1,3.03,3.02,2.34,2015,A,,117,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,-2.0,1.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,22.2,77.8,22.2,33.3
2015-07-04,Jeju,Incheon,0,0,2.37,3.12,2.88,2015,D,,115,0.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,3.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,66.7,22.2,33.3,44.4
2015-07-04,Pohang,Suwon Bluewings,0,1,2.28,3.07,3.07,2015,A,,116,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,33.3,44.4,11.1
2015-07-01,Incheon,Gwangju FC,1,0,2.48,2.96,2.87,2015,H,,110,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,-2.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,22.2,11.1,40.0,30.0
2015-07-01,Jeju,Seoul,2,4,2.69,3.07,2.55,2015,A,,114,0.0,0.0,1.0,1.0,3.0,0.0,3.0,4.0,2.0,2.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,75.0,12.5,33.3,44.4
2015-07-01,Jeonbuk,Busan,2,1,1.52,3.78,6.1,2015,H,,109,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,11.1,22.2,33.3
2015-07-01,Jeonnam,Pohang,0,0,2.77,3.12,2.44,2015,D,,112,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,55.6,11.1,44.4,22.2
2015-07-01,Seongnam,Daejeon,3,1,1.34,4.53,8.69,2015,H,,111,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,22.2,12.5,75.0
2015-07-01,Suwon Bluewings,Ulsan,3,1,1.96,3.24,3.7,2015,H,,113,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,33.3,12.5,50.0
2015-06-28,Incheon,Daejeon,2,0,1.62,3.54,5.25,2015,H,,107,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,14.3,71.4
2015-06-28,Jeonbuk,Jeonnam,2,2,1.65,3.55,4.98,2015,D,,108,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,12.5,25.0,50.0
2015-06-27,Busan,Jeju,1,3,2.37,3.08,2.9,2015,A,,104,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,2.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,66.7
2015-06-27,Pohang,Gwangju FC,2,1,1.7,3.43,4.8,2015,H,,103,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,2.0,1.0,1.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,37.5,37.5,44.4,22.2
2015-06-27,Seoul,Suwon Bluewings,0,0,2.4,3.05,2.87,2015,D,,105,0.0,1.0,0.0,0.0,0.0,4.0,-4.0,0.0,3.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.5,50.0,12.5
2015-06-27,Ulsan,Seongnam,0,1,2.22,3.07,3.18,2015,A,,106,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,11.1,12.5,37.5
2015-06-21,Daejeon,Jeju,2,2,3.86,3.24,1.91,2015,D,,102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,66.7,0.0,75.0
2015-06-21,Suwon Bluewings,Jeonbuk,2,2,2.69,3.08,2.53,2015,D,,100,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,37.5,50.0,25.0
2015-06-21,Ulsan,Incheon,1,1,1.94,3.12,3.9,2015,D,,101,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.5,12.5,37.5,50.0
2015-06-20,Busan,Pohang,1,2,3.46,3.12,2.09,2015,A,,98,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,28.6,71.4,37.5,25.0
2015-06-20,Jeonnam,Seoul,2,0,2.74,3.03,2.54,2015,H,,97,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.5,37.5,37.5
2015-06-20,Seongnam,Gwangju FC,1,1,2.07,3.14,3.48,2015,D,,99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,37.5,25.0,50.0,25.0
2015-06-17,Daejeon,Gwangju FC,0,0,4.1,3.25,1.86,2015,D,,95,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,57.1,28.6
2015-06-17,Jeju,Suwon Bluewings,3,4,2.33,2.97,3.08,2015,A,,93,1.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7,0.0,42.9,14.3
2015-06-17,Jeonbuk,Ulsan,2,1,1.8,3.33,4.29,2015,H,,96,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7,14.3,14.3,42.9
2015-06-17,Jeonnam,Seongnam,2,1,2.53,3.06,2.69,2015,H,,92,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,14.3,14.3,28.6
2015-06-17,Pohang,Incheon,0,2,1.63,3.54,5.2,2015,A,,91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,28.6,28.6,57.1
2015-06-17,Seoul,Busan,0,0,1.66,3.48,5.01,2015,D,,94,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,14.3,25.0,37.5
2015-06-13,Suwon Bluewings,Seongnam,1,1,2.11,3.16,3.32,2015,D,,90,0.0,0.0,1.0,1.0,0.0,3.0,-3.0,1.0,4.0,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,42.9,16.7,33.3
2015-06-10,Daejeon,Seoul,1,2,6.3,3.83,1.49,2015,A,,89,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,28.6,42.9
2015-06-07,Seongnam,Pohang,0,2,2.64,2.96,2.67,2015,A,,86,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,14.3,28.6,28.6
2015-06-07,Suwon Bluewings,Gwangju FC,0,1,1.69,3.48,4.74,2015,A,,87,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,33.3,50.0,33.3
2015-06-07,Ulsan,Jeju,2,0,2.19,3.11,3.21,2015,H,,88,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,14.3,0.0,71.4
2015-06-06,Daejeon,Busan,0,0,3.79,3.22,1.95,2015,D,,85,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,83.3,28.6,42.9
2015-06-06,Incheon,Jeonnam,1,2,2.36,3.05,2.95,2015,A,,83,0.0,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,3.0,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,14.3,57.1
2015-06-06,Jeonbuk,Seoul,1,2,1.84,3.28,4.18,2015,A,,84,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16.7,50.0
2015-06-03,Busan,Ulsan,1,0,3.08,3.08,2.27,2015,H,,78,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,83.3,16.7,33.3
