Date,Season,Home,Away,HG,AG,Result,Result-U/O,1,X,2,HTR,HST,AST,HC,AC,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%,HSTF,ASTF,HCF,ACF
2009-10-25,2009,Chievo,Milan,1.0,2.0,A,O,4.0,3.1,2.0,H,3.0,10.0,6.0,7.0,5,1.0,1.0,2.0,1.0,6.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,50.0,25.0,25.0,28.0,18.0,33.0,22.0
2009-10-25,2009,Cagliari,Genoa,3.0,2.0,H,O,2.75,3.0,2.75,A,6.0,3.0,6.0,3.0,4,,2.0,,2.0,,5.0,,,6.0,,,-1.0,,,1.0,,,2.0,,0.0,100.0,50.0,50.0,,13.0,,16.0
2009-10-25,2009,Bari,Lazio,2.0,0.0,H,U,2.63,3.0,2.88,H,5.0,3.0,3.0,6.0,5,1.0,,1.0,,4.0,,,2.0,,,2.0,,,1.0,,,0.0,,,25.0,25.0,33.3,0.0,14.0,,10.0,
2009-10-25,2009,Atalanta,Parma,3.0,1.0,H,O,2.1,3.1,3.75,H,5.0,7.0,3.0,7.0,5,0.0,1.0,2.0,1.0,1.0,5.0,-4.0,3.0,6.0,-3.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,50.0,25.0,25.0,19.0,14.0,25.0,12.0
2009-10-24,2009,Sampdoria,Bologna,4.0,1.0,H,O,1.53,3.75,7.0,H,7.0,1.0,7.0,4.0,5,3.0,0.0,0.0,2.0,9.0,2.0,7.0,3.0,4.0,-1.0,6.0,-2.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,75.0,0.0,0.0,50.0,21.0,11.0,21.0,12.0
2009-10-24,2009,Inter,Catania,2.0,1.0,H,O,1.22,5.5,15.0,H,5.0,6.0,6.0,3.0,5,3.0,0.0,0.0,2.0,8.0,3.0,5.0,3.0,6.0,-3.0,5.0,-3.0,8.0,2.0,0.0,2.0,0.0,1.0,-1.0,75.0,0.0,0.0,50.0,26.0,9.0,23.0,18.0
2009-10-18,2009,Udinese,Atalanta,1.0,3.0,A,O,1.67,3.5,5.5,D,5.0,5.0,14.0,0.0,5,3.0,,0.0,,9.0,,,4.0,,,5.0,,,2.0,,,0.0,,,75.0,0.0,0.0,66.7,27.0,,25.0,
2009-10-18,2009,Parma,Siena,1.0,0.0,H,U,1.95,3.2,4.2,H,9.0,1.0,8.0,3.0,4,,,,,,,,,,,,,,,,,,,,66.7,33.3,33.3,66.7,,,,
2009-10-18,2009,Napoli,Bologna,2.0,1.0,H,O,1.55,3.75,6.5,A,7.0,3.0,10.0,4.0,4,,,,,,,,,,,,,,,,,,,,66.7,0.0,0.0,33.3,,,,
2009-10-18,2009,Milan,Roma,2.0,1.0,H,O,2.1,3.3,3.5,A,5.0,9.0,8.0,7.0,4,,1.0,,1.0,,8.0,,,8.0,,,0.0,,,0.0,,,0.0,,33.3,33.3,25.0,25.0,,20.0,,28.0
2009-10-18,2009,Livorno,Palermo,1.0,2.0,A,O,3.1,3.1,2.4,D,4.0,2.0,2.0,0.0,4,,,,,,,,,,,,,,,,,,,,0.0,33.3,0.0,66.7,,,,
2009-10-18,2009,Lazio,Sampdoria,1.0,1.0,D,U,2.4,3.1,3.1,D,7.0,9.0,2.0,5.0,5,1.0,,2.0,,3.0,,,5.0,,,-2.0,,,0.0,,,1.0,,,25.0,50.0,66.7,33.3,26.0,,24.0,
2009-10-18,2009,Chievo,Bari,1.0,2.0,A,O,2.0,3.1,4.1,A,9.0,5.0,10.0,1.0,4,,,,,,,,,,,,,,,,,,,,33.3,33.3,0.0,0.0,,,,
2009-10-18,2009,Catania,Cagliari,2.0,1.0,H,O,2.4,3.1,3.1,D,2.0,1.0,6.0,1.0,4,,2.0,,1.0,,3.0,,,1.0,,,2.0,,,1.0,,,0.0,,0.0,33.3,50.0,25.0,,13.0,,11.0
2009-10-17,2009,Juventus,Fiorentina,1.0,1.0,D,U,1.73,3.4,5.25,D,7.0,6.0,3.0,9.0,4,,,,,,,,,,,,,,,,,,,,66.7,0.0,33.3,33.3,,,,
2009-10-17,2009,Genoa,Inter,0.0,5.0,A,O,3.25,3.2,2.25,A,2.0,6.0,6.0,2.0,4,,,,,,,,,,,,,,,,,,,,66.7,0.0,66.7,33.3,,,,
2009-10-04,2009,Siena,Livorno,0.0,0.0,D,U,2.0,3.2,4.0,D,6.0,1.0,11.0,1.0,4,,,,,,,,,,,,,,,,,,,,0.0,66.7,0.0,100.0,,,,
2009-10-04,2009,Sampdoria,Parma,1.0,1.0,D,U,1.65,3.6,5.5,D,3.0,4.0,7.0,2.0,4,,,,,,,,,,,,,,,,,,,,100.0,0.0,33.3,33.3,,,,
2009-10-04,2009,Roma,Napoli,2.0,1.0,H,O,1.7,3.4,5.5,D,3.0,2.0,5.0,3.0,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,0.0,100.0,,,,
2009-10-04,2009,Palermo,Juventus,2.0,0.0,H,U,3.8,3.3,2.0,H,8.0,0.0,7.0,4.0,4,,,,,,,,,,,,,,,,,,,,33.3,0.0,66.7,0.0,,,,
2009-10-04,2009,Fiorentina,Lazio,0.0,0.0,D,U,1.85,3.3,4.5,D,10.0,5.0,9.0,5.0,4,,,,,,,,,,,,,,,,,,,,100.0,0.0,50.0,0.0,,,,
2009-10-04,2009,Cagliari,Chievo,1.0,2.0,A,O,2.1,3.1,3.75,D,2.0,5.0,7.0,6.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,33.3,33.3,,,,
2009-10-04,2009,Bologna,Genoa,1.0,3.0,A,O,3.0,3.2,2.4,A,5.0,5.0,8.0,2.0,4,,,,,,,,,,,,,,,,,,,,33.3,33.3,33.3,66.7,,,,
2009-10-04,2009,Atalanta,Milan,1.0,1.0,D,U,3.5,3.0,2.25,H,1.0,5.0,2.0,4.0,4,,,,,,,,,,,,,,,,,,,,0.0,66.7,33.3,33.3,,,,
2009-10-03,2009,Inter,Udinese,2.0,1.0,H,O,1.44,4.2,7.5,D,7.0,4.0,4.0,3.0,4,,,,,,,,,,,,,,,,,,,,66.7,0.0,0.0,50.0,,,,
2009-10-03,2009,Bari,Catania,0.0,0.0,D,U,2.05,3.2,3.8,D,2.0,2.0,2.0,3.0,4,,,,,,,,,,,,,,,,,,,,33.3,33.3,0.0,66.7,,,,
2009-09-27,2009,Udinese,Genoa,2.0,0.0,H,U,2.25,3.2,3.3,D,7.0,0.0,5.0,4.0,4,,,,,,,,,,,,,,,,,,,,66.7,0.0,50.0,50.0,,,,
2009-09-27,2009,Parma,Cagliari,0.0,2.0,A,U,1.91,3.2,4.33,A,1.0,6.0,10.0,0.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,33.3,33.3,,,,
2009-09-27,2009,Napoli,Siena,2.0,1.0,H,O,1.67,3.4,6.0,D,5.0,2.0,0.0,3.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,50.0,50.0,,,,
2009-09-27,2009,Milan,Bari,0.0,0.0,D,U,1.33,4.5,11.0,D,5.0,5.0,5.0,4.0,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,0.0,0.0,,,,
2009-09-27,2009,Lazio,Palermo,1.0,1.0,D,U,2.1,3.2,3.6,D,12.0,1.0,14.0,0.0,4,,,,,,,,,,,,,,,,,,,,33.3,66.7,0.0,100.0,,,,
2009-09-27,2009,Juventus,Bologna,1.0,1.0,D,U,1.22,6.0,13.0,H,5.0,4.0,9.0,3.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,50.0,,,,
2009-09-27,2009,Chievo,Atalanta,1.0,1.0,D,U,2.2,3.2,3.4,D,8.0,4.0,10.0,5.0,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,0.0,100.0,,,,
2009-09-27,2009,Catania,Roma,1.0,1.0,D,U,4.33,3.25,1.91,H,5.0,3.0,7.0,2.0,3,,,,,,,,,,,,,,,,,,,,0.0,50.0,33.3,33.3,,,,
2009-09-26,2009,Sampdoria,Inter,1.0,0.0,H,U,3.8,3.3,2.0,D,2.0,3.0,3.0,7.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,
2009-09-26,2009,Livorno,Fiorentina,0.0,1.0,A,U,3.75,3.1,2.1,D,5.0,4.0,7.0,3.0,3,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,,,,
2009-09-24,2009,Genoa,Juventus,2.0,2.0,D,O,3.4,3.2,2.2,D,3.0,8.0,3.0,8.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,
2009-09-23,2009,Udinese,Milan,1.0,0.0,H,U,3.25,3.1,2.3,H,6.0,4.0,3.0,6.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,50.0,0.0,,,,
2009-09-23,2009,Siena,Chievo,0.0,0.0,D,U,2.4,3.1,3.1,D,3.0,3.0,4.0,6.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,50.0,50.0,,,,
2009-09-23,2009,Palermo,Roma,3.0,3.0,D,O,2.8,3.25,2.55,D,6.0,7.0,4.0,8.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,50.0,50.0,,,,
2009-09-23,2009,Lazio,Parma,1.0,2.0,A,O,1.91,3.2,4.33,A,6.0,4.0,1.0,2.0,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,0.0,50.0,,,,
2009-09-23,2009,Inter,Napoli,3.0,1.0,H,O,1.4,4.2,8.5,H,7.0,4.0,5.0,8.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,100.0,,,,
2009-09-23,2009,Fiorentina,Sampdoria,2.0,0.0,H,U,2.1,3.1,3.75,H,10.0,3.0,8.0,5.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,
2009-09-23,2009,Bologna,Livorno,2.0,0.0,H,U,2.15,3.1,3.6,H,3.0,4.0,5.0,2.0,3,,,,,,,,,,,,,,,,,,,,0.0,50.0,0.0,100.0,,,,
2009-09-23,2009,Bari,Cagliari,0.0,1.0,A,U,2.1,3.1,3.75,D,3.0,3.0,4.0,4.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,50.0,,,,
2009-09-23,2009,Atalanta,Catania,0.0,0.0,D,U,1.8,3.4,4.75,D,4.0,1.0,7.0,5.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,
2009-09-20,2009,Sampdoria,Siena,4.0,1.0,H,O,1.67,3.4,6.0,H,9.0,5.0,3.0,10.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,
2009-09-20,2009,Roma,Fiorentina,3.0,1.0,H,O,1.95,3.4,3.8,H,9.0,5.0,5.0,6.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,,,,
2009-09-20,2009,Parma,Palermo,1.0,0.0,H,U,2.38,3.1,3.1,H,3.0,6.0,6.0,6.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,
2009-09-20,2009,Milan,Bologna,1.0,0.0,H,U,1.33,4.75,10.0,D,4.0,1.0,13.0,3.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,,,,
2009-09-20,2009,Chievo,Genoa,3.0,1.0,H,O,2.9,3.1,2.5,H,7.0,5.0,2.0,8.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,,,,
2009-09-20,2009,Catania,Lazio,1.0,1.0,D,U,2.9,3.1,2.5,H,2.0,3.0,6.0,4.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,,,,
2009-09-20,2009,Cagliari,Inter,1.0,2.0,A,O,6.0,3.6,1.62,H,4.0,5.0,4.0,4.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,,,,
2009-09-20,2009,Bari,Atalanta,4.0,1.0,H,O,2.5,3.1,2.9,H,8.0,3.0,2.0,4.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,,,
2009-09-19,2009,Napoli,Udinese,0.0,0.0,D,U,2.0,3.3,3.75,D,6.0,4.0,12.0,3.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,
2009-09-19,2009,Juventus,Livorno,2.0,0.0,H,U,1.3,5.0,11.0,H,4.0,8.0,1.0,9.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,
2009-09-13,2009,Udinese,Catania,4.0,2.0,H,O,1.67,3.5,5.5,A,8.0,2.0,10.0,2.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,,,
2009-09-13,2009,Siena,Roma,1.0,2.0,A,O,4.0,3.2,2.0,H,2.0,4.0,5.0,13.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,
2009-09-13,2009,Palermo,Bari,1.0,1.0,D,U,1.62,3.6,6.0,A,10.0,4.0,8.0,1.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,,,,
2009-09-13,2009,Inter,Parma,2.0,0.0,H,U,1.3,5.0,11.0,D,9.0,1.0,4.0,5.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
2009-09-13,2009,Genoa,Napoli,4.0,1.0,H,O,2.05,3.2,3.8,D,7.0,4.0,3.0,3.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,
2009-09-13,2009,Fiorentina,Cagliari,1.0,0.0,H,U,1.6,3.6,6.25,D,2.0,1.0,5.0,2.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,,,,
2009-09-13,2009,Bologna,Chievo,0.0,2.0,A,U,2.4,3.0,3.2,A,3.0,5.0,5.0,2.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,,,
2009-09-13,2009,Atalanta,Sampdoria,0.0,1.0,A,U,2.38,3.1,3.1,D,9.0,3.0,10.0,1.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,,,,
2009-09-12,2009,Livorno,Milan,0.0,0.0,D,U,4.75,3.3,1.83,D,6.0,4.0,8.0,4.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,,,
2009-09-12,2009,Lazio,Juventus,0.0,2.0,A,U,4.0,3.2,2.0,D,5.0,7.0,6.0,3.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,
2009-08-30,2009,Sampdoria,Udinese,3.0,1.0,H,O,2.1,3.2,3.6,H,7.0,5.0,8.0,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-30,2009,Roma,Juventus,1.0,3.0,A,O,3.1,3.1,2.38,D,4.0,10.0,7.0,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-30,2009,Parma,Catania,2.0,1.0,H,O,1.95,3.2,4.2,D,9.0,4.0,8.0,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-30,2009,Napoli,Livorno,3.0,1.0,H,O,1.5,4.0,7.5,H,5.0,6.0,5.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-30,2009,Fiorentina,Palermo,1.0,0.0,H,U,1.8,3.4,4.75,H,4.0,3.0,4.0,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-30,2009,Chievo,Lazio,1.0,2.0,A,O,3.0,3.0,2.5,D,4.0,3.0,11.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-30,2009,Cagliari,Siena,1.0,3.0,A,O,2.0,3.2,4.0,D,4.0,6.0,5.0,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-30,2009,Atalanta,Genoa,0.0,1.0,A,U,2.4,3.0,3.2,A,5.0,3.0,6.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-29,2009,Milan,Inter,0.0,4.0,A,O,3.0,3.0,2.5,A,2.0,7.0,2.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-29,2009,Bari,Bologna,0.0,0.0,D,U,2.2,3.1,3.5,D,1.0,3.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-23,2009,Udinese,Parma,2.0,2.0,D,O,1.8,3.4,4.75,D,6.0,5.0,7.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-23,2009,Palermo,Napoli,2.0,1.0,H,O,2.15,3.25,3.5,H,4.0,4.0,4.0,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-23,2009,Livorno,Cagliari,0.0,0.0,D,U,2.38,3.1,3.2,D,5.0,3.0,4.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-23,2009,Lazio,Atalanta,1.0,0.0,H,U,1.83,3.4,4.5,H,3.0,4.0,3.0,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-23,2009,Juventus,Chievo,1.0,0.0,H,U,1.29,5.25,11.0,H,2.0,0.0,9.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-23,2009,Inter,Bari,1.0,1.0,D,U,1.2,6.0,15.0,D,3.0,4.0,10.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-23,2009,Genoa,Roma,3.0,2.0,H,O,2.4,3.2,3.0,D,7.0,6.0,8.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-23,2009,Catania,Sampdoria,1.0,2.0,A,O,2.5,3.2,2.88,D,4.0,4.0,11.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-22,2009,Siena,Milan,1.0,2.0,A,O,3.75,3.25,2.05,D,4.0,5.0,5.0,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-22,2009,Bologna,Fiorentina,1.0,1.0,D,U,3.3,3.25,2.2,H,4.0,5.0,4.0,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,2008,Udinese,Cagliari,6.0,2.0,H,O,1.75,3.6,4.5,H,10.0,5.0,5.0,2.0,19,3.0,0.0,1.0,3.0,8.0,6.0,2.0,3.0,12.0,-9.0,5.0,-6.0,11.0,2.0,0.0,2.0,0.0,1.0,-1.0,55.6,16.7,22.2,55.6,22.0,21.0,19.0,14.0
2009-05-31,2008,Roma,Torino,3.0,2.0,H,O,1.65,4.2,4.5,D,7.0,8.0,7.0,7.0,19,3.0,1.0,0.0,3.0,9.0,3.0,6.0,6.0,8.0,-2.0,3.0,-5.0,8.0,0.0,0.0,0.0,0.0,1.0,-1.0,66.7,11.1,5.6,61.1,32.0,16.0,27.0,11.0
2009-05-31,2008,Reggina,Siena,1.0,1.0,D,U,2.25,3.0,3.4,H,3.0,8.0,4.0,9.0,19,1.0,1.0,2.0,3.0,4.0,4.0,0.0,6.0,6.0,0.0,-2.0,-2.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,16.7,38.9,16.7,72.2,21.0,16.0,26.0,26.0
2009-05-31,2008,Palermo,Sampdoria,2.0,2.0,D,O,1.8,3.1,5.0,H,10.0,8.0,7.0,5.0,19,4.0,1.0,0.0,3.0,12.0,4.0,8.0,2.0,7.0,-5.0,10.0,-3.0,13.0,3.0,1.0,2.0,0.0,2.0,-2.0,77.8,22.2,16.7,61.1,29.0,11.0,21.0,15.0
2009-05-31,2008,Napoli,Chievo,3.0,0.0,H,O,1.62,3.75,5.5,H,5.0,4.0,6.0,11.0,19,1.0,1.0,1.0,0.0,2.0,7.0,-5.0,2.0,5.0,-3.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,50.0,22.2,27.8,38.9,16.0,12.0,25.0,13.0
2009-05-31,2008,Juventus,Lazio,2.0,0.0,H,U,1.36,4.5,8.0,H,6.0,2.0,8.0,4.0,19,0.0,1.0,0.0,3.0,8.0,1.0,7.0,8.0,6.0,2.0,0.0,-5.0,5.0,0.0,0.0,0.0,0.0,3.0,-3.0,55.6,11.1,38.9,55.6,22.0,13.0,35.0,17.0
2009-05-31,2008,Inter,Atalanta,4.0,3.0,H,O,1.44,4.0,8.0,D,9.0,5.0,14.0,3.0,19,3.0,1.0,0.0,1.0,10.0,3.0,7.0,2.0,5.0,-3.0,8.0,-2.0,10.0,3.0,0.0,3.0,0.0,1.0,-1.0,72.2,0.0,16.7,55.6,23.0,13.0,19.0,16.0
2009-05-31,2008,Genoa,Lecce,4.0,1.0,H,O,1.33,4.5,10.0,D,6.0,11.0,3.0,9.0,19,2.0,0.0,1.0,3.0,8.0,5.0,3.0,6.0,9.0,-3.0,2.0,-4.0,6.0,1.0,0.0,1.0,0.0,1.0,-1.0,61.1,11.1,11.1,61.1,22.0,14.0,27.0,11.0
2009-05-31,2008,Fiorentina,Milan,0.0,2.0,A,U,2.5,3.1,2.88,D,3.0,3.0,5.0,5.0,19,4.0,2.0,0.0,1.0,8.0,4.0,4.0,2.0,2.0,0.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,77.8,11.1,38.9,33.3,18.0,20.0,19.0,38.0
2009-05-31,2008,Bologna,Catania,3.0,1.0,H,O,1.3,4.75,12.0,H,11.0,7.0,4.0,5.0,19,2.0,0.0,2.0,4.0,6.0,5.0,1.0,7.0,9.0,-2.0,-1.0,-4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,27.8,55.6,5.6,61.1,18.0,18.0,25.0,20.0
2009-05-24,2008,Torino,Genoa,2.0,3.0,A,O,1.4,4.5,7.5,D,5.0,9.0,5.0,7.0,19,2.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,38.9,38.9,33.3,33.3,22.0,11.0,27.0,28.0
2009-05-24,2008,Siena,Juventus,0.0,3.0,A,O,8.5,4.33,1.4,A,2.0,8.0,3.0,4.0,19,3.0,1.0,1.0,1.0,5.0,9.0,-4.0,3.0,7.0,-4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,22.2,50.0,22.2,15.0,20.0,26.0,22.0
2009-05-24,2008,Sampdoria,Udinese,2.0,2.0,D,O,3.1,3.3,2.25,H,5.0,6.0,6.0,8.0,19,1.0,3.0,0.0,1.0,12.0,7.0,5.0,7.0,4.0,3.0,5.0,3.0,2.0,1.0,2.0,-1.0,0.0,1.0,-1.0,44.4,16.7,27.8,50.0,28.0,22.0,29.0,19.0
2009-05-24,2008,Milan,Roma,2.0,3.0,A,O,1.8,3.4,4.75,A,8.0,7.0,7.0,4.0,19,3.0,0.0,0.0,2.0,11.0,7.0,4.0,2.0,12.0,-10.0,9.0,-5.0,14.0,3.0,0.0,3.0,0.0,2.0,-2.0,77.8,5.6,22.2,50.0,29.0,28.0,28.0,29.0
2009-05-24,2008,Lecce,Fiorentina,1.0,1.0,D,U,5.0,4.33,1.57,D,10.0,7.0,9.0,9.0,19,1.0,2.0,1.0,2.0,6.0,5.0,1.0,7.0,6.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,2.0,-1.0,16.7,33.3,38.9,50.0,28.0,23.0,28.0,24.0
2009-05-24,2008,Chievo,Bologna,0.0,0.0,D,U,3.2,1.57,6.0,D,4.0,2.0,3.0,6.0,19,1.0,0.0,2.0,3.0,4.0,4.0,0.0,5.0,11.0,-6.0,-1.0,-7.0,6.0,0.0,0.0,0.0,0.0,2.0,-2.0,16.7,44.4,16.7,50.0,27.0,15.0,28.0,22.0
2009-05-24,2008,Catania,Napoli,3.0,1.0,H,O,2.25,3.0,3.5,D,5.0,4.0,5.0,1.0,19,2.0,0.0,2.0,2.0,3.0,4.0,-1.0,4.0,7.0,-3.0,-1.0,-3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,55.6,38.9,11.1,61.1,12.0,12.0,20.0,15.0
2009-05-24,2008,Cagliari,Inter,2.0,1.0,H,O,3.2,3.2,2.3,D,8.0,2.0,4.0,3.0,19,2.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,4.0,-1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,55.6,22.2,61.1,16.7,18.0,15.0,20.0,23.0
2009-05-24,2008,Atalanta,Palermo,2.0,2.0,D,O,3.25,3.2,2.25,A,8.0,5.0,4.0,4.0,19,1.0,0.0,2.0,3.0,4.0,2.0,2.0,4.0,7.0,-3.0,0.0,-5.0,5.0,1.0,0.0,1.0,0.0,1.0,-1.0,55.6,33.3,16.7,61.1,18.0,10.0,8.0,14.0
2009-05-20,2008,Lazio,Reggina,1.0,0.0,H,U,2.5,3.6,2.6,H,5.0,5.0,7.0,13.0,19,1.0,2.0,3.0,2.0,5.0,3.0,2.0,9.0,9.0,0.0,-4.0,-6.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,38.9,38.9,16.7,61.1,20.0,19.0,19.0,9.0
2009-05-17,2008,Reggina,Cagliari,2.0,1.0,H,O,1.8,3.6,4.5,D,8.0,4.0,8.0,1.0,18,0.0,1.0,2.0,2.0,3.0,6.0,-3.0,6.0,10.0,-4.0,-3.0,-4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.8,41.2,23.5,52.9,16.0,22.0,24.0,23.0
2009-05-17,2008,Palermo,Lazio,2.0,0.0,H,U,1.57,3.5,7.0,H,3.0,0.0,5.0,4.0,18,4.0,1.0,0.0,3.0,15.0,1.0,14.0,4.0,5.0,-1.0,11.0,-4.0,15.0,3.0,0.0,3.0,0.0,2.0,-2.0,76.5,23.5,41.2,52.9,33.0,18.0,19.0,19.0
2009-05-17,2008,Napoli,Torino,1.0,2.0,A,O,3.1,3.2,2.3,H,4.0,5.0,9.0,3.0,18,1.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,9.0,-7.0,-1.0,-8.0,7.0,0.0,0.0,0.0,1.0,2.0,-1.0,52.9,17.6,0.0,64.7,19.0,13.0,25.0,17.0
2009-05-17,2008,Juventus,Atalanta,2.0,2.0,D,O,1.25,5.5,12.0,D,6.0,5.0,8.0,5.0,18,1.0,1.0,0.0,1.0,10.0,3.0,7.0,7.0,5.0,2.0,3.0,-2.0,5.0,1.0,0.0,1.0,0.0,1.0,-1.0,58.8,11.8,17.6,58.8,25.0,14.0,36.0,12.0
2009-05-17,2008,Inter,Siena,3.0,0.0,H,O,1.2,6.0,15.0,H,7.0,6.0,3.0,9.0,18,3.0,2.0,0.0,2.0,9.0,7.0,2.0,2.0,3.0,-1.0,7.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,70.6,0.0,17.6,70.6,24.0,17.0,19.0,22.0
2009-05-17,2008,Genoa,Chievo,2.0,2.0,D,O,1.62,3.6,6.0,A,8.0,4.0,7.0,5.0,18,3.0,2.0,1.0,0.0,8.0,8.0,0.0,4.0,3.0,1.0,4.0,5.0,-1.0,2.0,2.0,0.0,0.0,0.0,0.0,64.7,11.8,29.4,41.2,19.0,15.0,26.0,9.0
2009-05-17,2008,Fiorentina,Sampdoria,1.0,0.0,H,U,1.33,4.75,9.5,H,5.0,1.0,3.0,1.0,18,4.0,2.0,0.0,2.0,8.0,7.0,1.0,2.0,7.0,-5.0,6.0,0.0,6.0,1.0,2.0,-1.0,0.0,2.0,-2.0,76.5,11.8,17.6,58.8,15.0,17.0,19.0,17.0
